iso,variable,unit,value,type,note,year,version,author
LAO,Hot Water OP|rural,Share of total population living below their decent living standard,0.401,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Hot Water OP|total,Share of total population living below their decent living standard,0.401,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Hot Water OP|urban,Share of total population living below their decent living standard,0.401,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Housing|rural,Share of total population living below their decent living standard,0.30129843676304585,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Housing|total,Share of total population living below their decent living standard,0.3060098904965531,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Housing|urban,Share of total population living below their decent living standard,0.314,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Nutrition,Share of total population living below their decent living standard,0.26768764396711237,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Sanitation,Share of total population living below their decent living standard,0.45777360784171595,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Transport,Share of total population living below their decent living standard,0.5972482954920663,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LAO,Water,Share of total population living below their decent living standard,0.847154754456059,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Appliance|clean_cooking_fuel,Share of total population living below their decent living standard,0.11888655462184872,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Appliance|mobile_telephone,Share of total population living below their decent living standard,0.08981987179487183,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Appliance|refrigerator,Share of total population living below their decent living standard,0.160109375,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Appliance|television,Share of total population living below their decent living standard,0.10959026369168356,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Cooling CON|rural,Share of total population living below their decent living standard,0.83,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Cooling CON|total,Share of total population living below their decent living standard,0.8300000000000001,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Cooling CON|urban,Share of total population living below their decent living standard,0.83,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Education,Share of total population living below their decent living standard,0.1831791167143071,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Heating CON|rural,Share of total population living below their decent living standard,0.0159492570636703,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Heating CON|total,Share of total population living below their decent living standard,0.002665266582926969,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Heating CON|urban,Share of total population living below their decent living standard,8.98080808298601e-4,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Hot Water OP|rural,Share of total population living below their decent living standard,0.5247607152268909,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Hot Water OP|total,Share of total population living below their decent living standard,0.5247607152268909,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Hot Water OP|urban,Share of total population living below their decent living standard,0.5247607152268909,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Housing|rural,Share of total population living below their decent living standard,0.24644865977032196,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Housing|total,Share of total population living below their decent living standard,0.30393556121114285,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Housing|urban,Share of total population living below their decent living standard,0.311583115204873,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Nutrition,Share of total population living below their decent living standard,0.19413289881945742,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Sanitation,Share of total population living below their decent living standard,0.788519067203844,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Transport,Share of total population living below their decent living standard,0.6591420390597298,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBN,Water,Share of total population living below their decent living standard,0.5247607152268909,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Appliance|clean_cooking_fuel,Share of total population living below their decent living standard,0.997,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Appliance|mobile_telephone,Share of total population living below their decent living standard,0.3390000000000001,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Appliance|refrigerator,Share of total population living below their decent living standard,0.9433,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Appliance|television,Share of total population living below their decent living standard,0.842,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Cooling CON|rural,Share of total population living below their decent living standard,0.944144962138631,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Cooling CON|total,Share of total population living below their decent living standard,0.944144962138631,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Cooling CON|urban,Share of total population living below their decent living standard,0.944144962138631,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Education,Share of total population living below their decent living standard,0.5730755305067419,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Heating CON|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Heating CON|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Heating CON|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Hot Water OP|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Hot Water OP|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Hot Water OP|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Housing|rural,Share of total population living below their decent living standard,0.917,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Housing|total,Share of total population living below their decent living standard,0.7836778754974033,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Housing|urban,Share of total population living below their decent living standard,0.657,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Nutrition,Share of total population living below their decent living standard,0.5836822765781347,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Sanitation,Share of total population living below their decent living standard,0.8120146499526958,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Transport,Share of total population living below their decent living standard,0.9812001784117681,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBR,Water,Share of total population living below their decent living standard,0.6453319708574552,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Appliance|clean_cooking_fuel,Share of total population living below their decent living standard,0.11888655462184872,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Appliance|mobile_telephone,Share of total population living below their decent living standard,0.08981987179487183,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Appliance|refrigerator,Share of total population living below their decent living standard,0.160109375,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Appliance|television,Share of total population living below their decent living standard,0.10959026369168356,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Cooling CON|rural,Share of total population living below their decent living standard,0.5768263276238786,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Cooling CON|total,Share of total population living below their decent living standard,0.5768263276238786,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Cooling CON|urban,Share of total population living below their decent living standard,0.5768263276238786,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Education,Share of total population living below their decent living standard,0.1831791167143071,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Heating CON|rural,Share of total population living below their decent living standard,0.01588546003541562,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Heating CON|total,Share of total population living below their decent living standard,0.0039019698608287615,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Heating CON|urban,Share of total population living below their decent living standard,8.944884850654066e-4,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Hot Water OP|rural,Share of total population living below their decent living standard,0.2867560111447268,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Hot Water OP|total,Share of total population living below their decent living standard,0.2867560111447268,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Hot Water OP|urban,Share of total population living below their decent living standard,0.2867560111447268,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Housing|rural,Share of total population living below their decent living standard,0.24644865977032196,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Housing|total,Share of total population living below their decent living standard,0.29851587263277135,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Housing|urban,Share of total population living below their decent living standard,0.311583115204873,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Nutrition,Share of total population living below their decent living standard,0.16917582753436664,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Sanitation,Share of total population living below their decent living standard,0.73674908254328,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Transport,Share of total population living below their decent living standard,0.9953185849838114,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LBY,Water,Share of total population living below their decent living standard,0.2867560111447268,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Appliance|clean_cooking_fuel,Share of total population living below their decent living standard,0.04500000000000004,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Appliance|mobile_telephone,Share of total population living below their decent living standard,0.08099999999999996,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Appliance|refrigerator,Share of total population living below their decent living standard,0.11199999999999999,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Appliance|television,Share of total population living below their decent living standard,0.09900000000000009,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Cooling CON|rural,Share of total population living below their decent living standard,0.7608,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Cooling CON|total,Share of total population living below their decent living standard,0.7608,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Cooling CON|urban,Share of total population living below their decent living standard,0.7608,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Education,Share of total population living below their decent living standard,0.15597717285156193,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Heating CON|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Heating CON|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Heating CON|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Hot Water OP|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Hot Water OP|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Hot Water OP|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Housing|rural,Share of total population living below their decent living standard,0.010000000000000009,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Housing|total,Share of total population living below their decent living standard,0.08230667182482135,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Housing|urban,Share of total population living below their decent living standard,0.24073784880254634,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Nutrition,Share of total population living below their decent living standard,0.393989167766488,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Sanitation,Share of total population living below their decent living standard,0.5098056211513223,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Transport,Share of total population living below their decent living standard,0.6841468270196354,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LCA,Water,Share of total population living below their decent living standard,0.35970410186284274,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Appliance|clean_cooking_fuel,Share of total population living below their decent living standard,0.741,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Appliance|mobile_telephone,Share of total population living below their decent living standard,0.13188996674057651,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Appliance|refrigerator,Share of total population living below their decent living standard,0.6029101731601731,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Appliance|television,Share of total population living below their decent living standard,0.3876772727272727,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Cooling CON|rural,Share of total population living below their decent living standard,0.6334705805943921,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Cooling CON|total,Share of total population living below their decent living standard,0.6334705805943921,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Cooling CON|urban,Share of total population living below their decent living standard,0.6334705805943921,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Education,Share of total population living below their decent living standard,0.038924331665039065,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Heating CON|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Heating CON|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Heating CON|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Hot Water OP|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Hot Water OP|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Hot Water OP|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Housing|rural,Share of total population living below their decent living standard,0.426,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Housing|total,Share of total population living below their decent living standard,0.4352555563308123,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Housing|urban,Share of total population living below their decent living standard,0.4832,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Nutrition,Share of total population living below their decent living standard,0.2988995599224088,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Sanitation,Share of total population living below their decent living standard,0.3354881315315634,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Transport,Share of total population living below their decent living standard,0.8003458182103704,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LKA,Water,Share of total population living below their decent living standard,0.19495080747564364,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Appliance|clean_cooking_fuel,Share of total population living below their decent living standard,0.636,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Appliance|mobile_telephone,Share of total population living below their decent living standard,0.14700000000000002,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Appliance|refrigerator,Share of total population living below their decent living standard,0.762,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Appliance|television,Share of total population living below their decent living standard,0.712,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Cooling CON|rural,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Cooling CON|total,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Cooling CON|urban,Share of total population living below their decent living standard,0,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Education,Share of total population living below their decent living standard,0.5609812086969805,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Heating CON|rural,Share of total population living below their decent living standard,0.661265166305844,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Heating CON|total,Share of total population living below their decent living standard,0.661265166305844,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Heating CON|urban,Share of total population living below their decent living standard,0.661265166305844,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Hot Water OP|rural,Share of total population living below their decent living standard,0.6884085456026855,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Hot Water OP|total,Share of total population living below their decent living standard,0.6884085456026855,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Hot Water OP|urban,Share of total population living below their decent living standard,0.6884085456026855,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Housing|rural,Share of total population living below their decent living standard,0.686328050359247,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
LSO,Housing|total,Share of total population living below their decent living standard,0.6321479877662367,Deprivation headcount,The deprivation headcount is the estimated number of people below the decent living standard threshold.,2015 (estimated),2025-05-05T16:55:27Z,Jarmo S. Kikstra
